evt_block_number,evt_index,evt_block_time,floor_price_eth
13051222,4,2021-08-18T19:54:09+00:00,37.1042051177906153
13051222,11,2021-08-18T19:54:09+00:00,36.4674693431485333
13051246,25,2021-08-18T19:59:53+00:00,37.3709693098386959
13051246,30,2021-08-18T19:59:53+00:00,37.6898353902977023
13051246,34,2021-08-18T19:59:53+00:00,37.5988699543172295
13051272,45,2021-08-18T20:06:20+00:00,38.1551969127681599
13051686,53,2021-08-18T21:39:10+00:00,38.6283747938835890
13051717,203,2021-08-18T21:45:25+00:00,40.6718386913716440
13051727,34,2021-08-18T21:48:46+00:00,41.6396097795434997
13051690,22,2021-08-18T21:39:52+00:00,39.6349694325988753
13051766,276,2021-08-18T21:57:22+00:00,41.7949208073883925
13051768,42,2021-08-18T21:57:49+00:00,41.6199637025806211
13051941,64,2021-08-18T22:34:14+00:00,41.7275718558365158
13052017,227,2021-08-18T22:50:47+00:00,41.7392739597555178
13052812,353,2021-08-19T01:56:40+00:00,41.8277768230754200
13052854,4,2021-08-19T02:05:44+00:00,43.2904739815301527
13052854,14,2021-08-19T02:05:44+00:00,43.9480002674664421
13052881,135,2021-08-19T02:11:33+00:00,43.3609603265257376
13053765,62,2021-08-19T05:16:38+00:00,43.2507944585647279
13054008,504,2021-08-19T06:11:12+00:00,43.7524750822509025
13054020,22,2021-08-19T06:13:41+00:00,43.6885077337572716
13054136,9,2021-08-19T06:41:21+00:00,43.4853578277711848
13054965,42,2021-08-19T09:44:47+00:00,43.2621180688371348
13055123,256,2021-08-19T10:20:34+00:00,43.1512999405354792
13056035,11,2021-08-19T13:40:23+00:00,40.2931724704158291
13056035,4,2021-08-19T13:40:23+00:00,41.1522940437583620
13056195,4,2021-08-19T14:17:32+00:00,43.1328855137872299
13056195,14,2021-08-19T14:17:32+00:00,44.1353834875320822
13056785,346,2021-08-19T16:25:07+00:00,43.5778749503009290
13057292,10,2021-08-19T18:14:40+00:00,43.7334863867957362
13057328,4,2021-08-19T18:21:30+00:00,46.2192781889626650
13057328,14,2021-08-19T18:21:30+00:00,47.3608603299724659
13057820,184,2021-08-19T20:13:43+00:00,46.6109980364619856
13057912,4,2021-08-19T20:31:31+00:00,44.7327226544588425
13057912,9,2021-08-19T20:31:31+00:00,44.1210549790847999
13057923,114,2021-08-19T20:32:46+00:00,44.8689918837409014
13057955,160,2021-08-19T20:38:03+00:00,44.9295397741048531
13058748,174,2021-08-19T23:39:08+00:00,44.9602906225266518
13058851,8,2021-08-19T23:58:40+00:00,48.4277815389810043
13058847,6,2021-08-19T23:58:00+00:00,48.6647061350761248
13058816,12,2021-08-19T23:51:52+00:00,46.3028025479880224
13058847,16,2021-08-19T23:58:00+00:00,48.9287271142758902
13058871,207,2021-08-20T00:02:32+00:00,48.3299183106837206
13058971,4,2021-08-20T00:26:28+00:00,49.3180320121183438
13058972,24,2021-08-20T00:26:47+00:00,49.0581531761400995
13058964,61,2021-08-20T00:25:39+00:00,48.5634550437923014
13058971,14,2021-08-20T00:26:28+00:00,49.4620186665215655
13058982,4,2021-08-20T00:28:35+00:00,50.3401554275647434
13058982,14,2021-08-20T00:28:35+00:00,50.6320202227861638
13059056,38,2021-08-20T00:48:52+00:00,50.0492989672241885
13059105,360,2021-08-20T00:59:15+00:00,49.8283868589907467
13059238,260,2021-08-20T01:33:37+00:00,50.0042302717126472
13059297,97,2021-08-20T01:48:09+00:00,49.6074681673970176
13059573,44,2021-08-20T02:52:03+00:00,51.1339784839655418
13059571,103,2021-08-20T02:51:45+00:00,50.6745613776785750
13061455,438,2021-08-20T09:56:28+00:00,51.3685286089282068
13061545,378,2021-08-20T10:17:42+00:00,50.7948055154340445
13061524,98,2021-08-20T10:14:13+00:00,50.9752881163351240
13061603,141,2021-08-20T10:28:20+00:00,50.7165660762802636
13061819,14,2021-08-20T11:18:36+00:00,51.5672524961030865
13061819,4,2021-08-20T11:18:36+00:00,51.4993583446608512
13061859,178,2021-08-20T11:26:31+00:00,50.9284093039347679
13061991,74,2021-08-20T11:57:52+00:00,50.8335905972329185
13062157,18,2021-08-20T12:33:30+00:00,49.6441711774831923
13062850,24,2021-08-20T15:15:33+00:00,49.0920021315828426
13062976,152,2021-08-20T15:46:31+00:00,48.7662272904215642
13063279,11,2021-08-20T16:45:08+00:00,50.0364135068795803
13063394,203,2021-08-20T17:10:49+00:00,50.8630050625527856
13063704,527,2021-08-20T18:23:43+00:00,51.1807340821246286
13064399,14,2021-08-20T20:53:37+00:00,51.7321745419243862
13064577,452,2021-08-20T21:28:09+00:00,52.2600090494605576
13064818,78,2021-08-20T22:14:16+00:00,51.8386551955676757
13065390,253,2021-08-21T00:15:42+00:00,52.0524539515607550
13066007,120,2021-08-21T02:31:00+00:00,51.7545392619774603
13066292,547,2021-08-21T03:38:40+00:00,51.7435495807252373
13066309,104,2021-08-21T03:42:48+00:00,51.6915348043727294
13066516,203,2021-08-21T04:28:08+00:00,52.0226745603241301
13066552,248,2021-08-21T04:37:52+00:00,52.1591058167066121
13067704,468,2021-08-21T09:01:18+00:00,52.2328402781248670
13068920,273,2021-08-21T13:34:42+00:00,52.2422835047870185
13069047,359,2021-08-21T13:58:31+00:00,51.9199225548957380
13069109,65,2021-08-21T14:10:43+00:00,51.8710401202894986
13069564,323,2021-08-21T15:53:46+00:00,52.1686696675296227
13070829,551,2021-08-21T20:42:07+00:00,52.2416217236544166
13071014,254,2021-08-21T21:21:31+00:00,52.2993661368411526
13071124,232,2021-08-21T21:42:07+00:00,51.9786710869294047
13071480,49,2021-08-21T23:01:59+00:00,52.3682369388003386
13071738,570,2021-08-21T23:54:23+00:00,52.4666065962453798
13072332,113,2021-08-22T02:12:44+00:00,52.5017882766003243
13072378,96,2021-08-22T02:24:19+00:00,52.2070994484880470
13072556,238,2021-08-22T02:59:45+00:00,52.5202712375743175
13072596,49,2021-08-22T03:09:08+00:00,52.1470672693652784
13074580,514,2021-08-22T10:34:28+00:00,52.0654756165852111
13074625,79,2021-08-22T10:45:13+00:00,52.3770800606180357
13074964,96,2021-08-22T11:53:55+00:00,52.0741024695879085
13076421,27,2021-08-22T17:24:25+00:00,51.7237918890989524
13076454,106,2021-08-22T17:31:32+00:00,50.0641642521461541
13076452,53,2021-08-22T17:31:06+00:00,50.9650986080185063
13076525,243,2021-08-22T17:45:18+00:00,50.1593165487840409
13076715,156,2021-08-22T18:23:58+00:00,50.4558518453933375
13078017,170,2021-08-22T23:02:21+00:00,50.0535215657731476
13078439,43,2021-08-23T00:40:15+00:00,49.8273077827592749
13078519,18,2021-08-23T00:56:24+00:00,50.4572546485518607
13078742,615,2021-08-23T01:49:44+00:00,50.9577881886649248
13078825,567,2021-08-23T02:08:12+00:00,51.0612001998157497
13079150,21,2021-08-23T03:25:30+00:00,51.3560965424133780
13079611,558,2021-08-23T05:10:43+00:00,51.2142497582607291
13079612,186,2021-08-23T05:11:39+00:00,51.1235555342754900
13080140,355,2021-08-23T07:11:08+00:00,51.4202010859889648
13080216,8,2021-08-23T07:29:02+00:00,51.9159185761467886
13081057,349,2021-08-23T10:38:32+00:00,53.6277470584570868
13081002,8,2021-08-23T10:25:44+00:00,53.4673438121709874
13081002,12,2021-08-23T10:25:44+00:00,53.8066108845518284
13081002,3,2021-08-23T10:25:44+00:00,52.5479904506010360
13081002,116,2021-08-23T10:25:44+00:00,53.4165306819260868
13081044,553,2021-08-23T10:35:09+00:00,53.5483066208202830
13081044,407,2021-08-23T10:35:09+00:00,53.5029662608311095
13081075,96,2021-08-23T10:41:40+00:00,53.8907168853307440
13081084,4,2021-08-23T10:43:48+00:00,52.5217820528304921
13081060,66,2021-08-23T10:39:35+00:00,53.7020496775152003
13081084,9,2021-08-23T10:43:48+00:00,52.0292078118413136
13081114,159,2021-08-23T10:52:43+00:00,52.5521611017524095
13081133,129,2021-08-23T10:55:28+00:00,52.8231211199668946
13081165,23,2021-08-23T11:02:51+00:00,54.3020103788287910
13081165,36,2021-08-23T11:02:51+00:00,54.5531403807549935
13081159,545,2021-08-23T11:00:58+00:00,53.1030050728775331
13081233,97,2021-08-23T11:18:01+00:00,60.9972507379240692
13081180,16,2021-08-23T11:06:28+00:00,54.9241186623179472
13081180,20,2021-08-23T11:06:28+00:00,55.7267852092199098
13081180,24,2021-08-23T11:06:28+00:00,55.0978401874986253
13081189,27,2021-08-23T11:09:20+00:00,55.4889910021600970
13081186,14,2021-08-23T11:09:05+00:00,54.9634261055388988
13081186,19,2021-08-23T11:09:05+00:00,55.5842260163854720
13081186,23,2021-08-23T11:09:05+00:00,55.7083943956821004
13081195,157,2021-08-23T11:11:50+00:00,55.7178168209401689
13081234,28,2021-08-23T11:18:35+00:00,61.4064700611492756
13081234,37,2021-08-23T11:18:35+00:00,60.9895791045175197
13081244,20,2021-08-23T11:20:50+00:00,61.8983879938627317
13081251,110,2021-08-23T11:23:05+00:00,62.0645285209038720
13081251,123,2021-08-23T11:23:05+00:00,61.9135991463068790
13081198,186,2021-08-23T11:12:08+00:00,55.8022651676907910
13081199,111,2021-08-23T11:12:25+00:00,55.9475517002954732
13081207,87,2021-08-23T11:14:23+00:00,56.1913919644444202
13081220,43,2021-08-23T11:15:55+00:00,56.7306014058372261
13081220,50,2021-08-23T11:15:55+00:00,57.2591645653878516
13081220,54,2021-08-23T11:15:55+00:00,57.1074095948013347
13081219,495,2021-08-23T11:15:38+00:00,56.4535803811007244
13081221,3,2021-08-23T11:16:38+00:00,61.6494915706410056
13081221,11,2021-08-23T11:16:38+00:00,70.0895012540649030
13081221,17,2021-08-23T11:16:38+00:00,68.0950039853122399
13081221,46,2021-08-23T11:16:38+00:00,61.1275523578545234
13081228,3,2021-08-23T11:17:23+00:00,59.7703913378344452
13081228,8,2021-08-23T11:17:23+00:00,60.4815232854766616
13081228,12,2021-08-23T11:17:23+00:00,60.5311222388473871
13081282,10,2021-08-23T11:29:39+00:00,67.3902451250468434
13081282,14,2021-08-23T11:29:39+00:00,67.3761087619289834
13081282,222,2021-08-23T11:29:39+00:00,67.5459870851253941
13081283,49,2021-08-23T11:30:01+00:00,67.1227169338737499
13081243,42,2021-08-23T11:20:24+00:00,61.3073958965649964
13081243,47,2021-08-23T11:20:24+00:00,61.7451076568114642
13081243,51,2021-08-23T11:20:24+00:00,61.5057695567198302
13081244,30,2021-08-23T11:20:50+00:00,61.5229531092705375
13081256,36,2021-08-23T11:24:09+00:00,62.3081405014123761
13081256,41,2021-08-23T11:24:09+00:00,63.0373767189068696
13081256,45,2021-08-23T11:24:09+00:00,63.0770011156374458
13081256,103,2021-08-23T11:24:09+00:00,62.6516435743076654
13081292,159,2021-08-23T11:31:32+00:00,67.9293600886377819
13081292,485,2021-08-23T11:31:32+00:00,68.3030431361466970
13081296,14,2021-08-23T11:32:33+00:00,69.2179119598723340
13081268,4,2021-08-23T11:26:59+00:00,65.5745409870909085
13081268,14,2021-08-23T11:26:59+00:00,66.7021319317226190
13081269,9,2021-08-23T11:27:22+00:00,65.2706644559855414
13081291,247,2021-08-23T11:31:24+00:00,67.5454142854060014
13081274,683,2021-08-23T11:28:12+00:00,65.1525874683280943
13081275,631,2021-08-23T11:29:00+00:00,65.8503489967983673
13081282,3,2021-08-23T11:29:39+00:00,66.4859441043829864
13081296,4,2021-08-23T11:32:33+00:00,69.1906734853026109
13081297,354,2021-08-23T11:32:41+00:00,68.7515799825997910
13081316,19,2021-08-23T11:37:09+00:00,65.7836052151742163
13081323,209,2021-08-23T11:39:41+00:00,65.8595316309055610
13081323,396,2021-08-23T11:39:41+00:00,65.9346274847290423
13081331,62,2021-08-23T11:42:03+00:00,66.5108669404546182
13081301,402,2021-08-23T11:33:38+00:00,69.1399977568073365
13081301,464,2021-08-23T11:33:38+00:00,69.4975239028223655
13081315,9,2021-08-23T11:37:01+00:00,67.1962928482085457
13081296,170,2021-08-23T11:32:33+00:00,68.5456856222101802
13081324,343,2021-08-23T11:40:25+00:00,66.2500501210562059
13081332,559,2021-08-23T11:42:09+00:00,66.5256693382037395
13081333,174,2021-08-23T11:42:42+00:00,66.5658566259137830
13081353,381,2021-08-23T11:46:54+00:00,66.6628353304090954
13081354,286,2021-08-23T11:47:07+00:00,66.6755556439965390
13081357,9,2021-08-23T11:48:18+00:00,67.3066287255554026
13081333,225,2021-08-23T11:42:42+00:00,66.6270360870286096
13081369,8,2021-08-23T11:51:49+00:00,69.0009983564493595
13081381,7,2021-08-23T11:55:06+00:00,68.6629126366570493
13081405,193,2021-08-23T12:00:01+00:00,69.2829070123175959
13081355,15,2021-08-23T11:47:31+00:00,66.7803724181186943
13081355,20,2021-08-23T11:47:31+00:00,67.5153192635460044
13081355,24,2021-08-23T11:47:31+00:00,67.6504924997143366
13081369,18,2021-08-23T11:51:49+00:00,69.4589136104423554
13081409,173,2021-08-23T12:00:56+00:00,69.5555747972965625
13081373,55,2021-08-23T11:53:14+00:00,68.6247741200241539
13081374,282,2021-08-23T11:53:27+00:00,67.8334444230833077
13081374,314,2021-08-23T11:53:27+00:00,67.9371497118680067
13081404,59,2021-08-23T11:59:57+00:00,69.1082197361001256
13081427,532,2021-08-23T12:05:33+00:00,69.7714153564761924
13081432,4,2021-08-23T12:07:24+00:00,70.0371203721057080
13081458,42,2021-08-23T12:10:21+00:00,70.7002774923878885
13081458,50,2021-08-23T12:10:21+00:00,70.4606654606196693
13081412,440,2021-08-23T12:02:20+00:00,69.2417346187409701
13081472,303,2021-08-23T12:15:07+00:00,71.6756326506292253
13081418,71,2021-08-23T12:03:26+00:00,68.9768523386839796
13081419,19,2021-08-23T12:03:34+00:00,69.5653147894861361
13081419,24,2021-08-23T12:03:34+00:00,70.2508470342344223
13081419,28,2021-08-23T12:03:34+00:00,69.7364404157620444
13081434,12,2021-08-23T12:07:29+00:00,69.7499901193482190
13081443,136,2021-08-23T12:08:14+00:00,70.2165109647360994
13081445,319,2021-08-23T12:08:31+00:00,70.4247089667201716
13081460,30,2021-08-23T12:11:31+00:00,71.0686109339266370
13081463,29,2021-08-23T12:12:35+00:00,70.7826351096073702
13081452,109,2021-08-23T12:09:28+00:00,69.9939587870850226
13081473,26,2021-08-23T12:15:09+00:00,71.7059733158810906
13081481,287,2021-08-23T12:16:24+00:00,71.3090796816028803
13081506,130,2021-08-23T12:21:34+00:00,69.3931934083559547
13081542,261,2021-08-23T12:27:36+00:00,70.2066384037831752
13081542,328,2021-08-23T12:27:36+00:00,70.2405218783442210
13081543,313,2021-08-23T12:27:46+00:00,69.5183367646587315
13081493,441,2021-08-23T12:18:55+00:00,68.3766608685920799
13081507,258,2021-08-23T12:21:42+00:00,69.5555355699176742
13081572,89,2021-08-23T12:33:26+00:00,69.6215166610752055
13081572,187,2021-08-23T12:33:26+00:00,69.6799752216960573
13081487,25,2021-08-23T12:18:00+00:00,69.4331910851178609
13081489,36,2021-08-23T12:18:21+00:00,68.2851791315739875
13081497,85,2021-08-23T12:19:40+00:00,68.8361075066009798
13081528,222,2021-08-23T12:25:28+00:00,69.9119236476348058
13081614,521,2021-08-23T12:41:09+00:00,70.8842188314783382
13081628,30,2021-08-23T12:44:19+00:00,70.5107796702382230
13081590,3,2021-08-23T12:36:19+00:00,69.8940884106818771
13081590,8,2021-08-23T12:36:19+00:00,71.0463893446133886
13081590,12,2021-08-23T12:36:19+00:00,71.4264407570650783
13081590,180,2021-08-23T12:36:19+00:00,70.8992600935467212
13081594,29,2021-08-23T12:37:04+00:00,70.4629578451375141
13081610,105,2021-08-23T12:40:49+00:00,70.8154474656302812
13081617,201,2021-08-23T12:42:11+00:00,70.9573092871732335
13081691,4,2021-08-23T12:58:25+00:00,68.7469055575788989
13081691,9,2021-08-23T12:58:25+00:00,68.2461292521136753
13081643,443,2021-08-23T12:46:45+00:00,70.8925071008233700
13081652,57,2021-08-23T12:48:33+00:00,70.2982503224614679
13081675,107,2021-08-23T12:53:20+00:00,70.0834982843702537
13081697,10,2021-08-23T12:59:56+00:00,68.7133590789270981
13081698,560,2021-08-23T13:00:01+00:00,68.8602180341853282
13081698,565,2021-08-23T13:00:01+00:00,68.9571756915020742
13081799,350,2021-08-23T13:20:49+00:00,69.0685025622362556
13081808,54,2021-08-23T13:22:58+00:00,68.1905084487540724
13081840,51,2021-08-23T13:29:44+00:00,68.2167135636463261
13081835,53,2021-08-23T13:28:04+00:00,68.1292027756608336
13081856,90,2021-08-23T13:33:17+00:00,68.2810407590920550
13081860,121,2021-08-23T13:34:04+00:00,68.3177692294072338
13081888,53,2021-08-23T13:42:42+00:00,68.3963181797561705
13081897,493,2021-08-23T13:44:24+00:00,67.7788722884704185
13081916,11,2021-08-23T13:48:15+00:00,67.1873373590568181
13081920,480,2021-08-23T13:48:53+00:00,67.3125186259612347
13081928,319,2021-08-23T13:50:53+00:00,67.4219463012857491
13081932,591,2021-08-23T13:51:37+00:00,67.5635748884243570
13081944,195,2021-08-23T13:53:43+00:00,67.1596201617830287
13081966,257,2021-08-23T14:00:26+00:00,63.2888303955437491
13081953,18,2021-08-23T13:56:33+00:00,65.4707005412282792
13081962,354,2021-08-23T13:59:51+00:00,64.3393744443025857
13081976,58,2021-08-23T14:03:08+00:00,63.0901538409453431
13081976,63,2021-08-23T14:03:08+00:00,63.8669648939617101
13081976,67,2021-08-23T14:03:08+00:00,63.9455084533872937
13082092,156,2021-08-23T14:32:20+00:00,64.6998157588025339
13082025,139,2021-08-23T14:16:32+00:00,64.1997230208876328
13082027,266,2021-08-23T14:16:56+00:00,64.2932742642187777
13082037,66,2021-08-23T14:19:40+00:00,64.3743628997091703
13082098,467,2021-08-23T14:33:30+00:00,65.0711594045027890
13082101,117,2021-08-23T14:34:27+00:00,65.2578166742119272
13082137,3,2021-08-23T14:40:39+00:00,65.5908360555822800
13082137,8,2021-08-23T14:40:39+00:00,66.8178694145627909
13082137,12,2021-08-23T14:40:39+00:00,67.3217574842404255
13082125,60,2021-08-23T14:38:34+00:00,65.4045385895657966
13082148,64,2021-08-23T14:41:57+00:00,67.0035844892365223
13082238,204,2021-08-23T15:02:33+00:00,66.8142294403646067
13082218,329,2021-08-23T14:58:25+00:00,67.3227557927669148
13082257,13,2021-08-23T15:05:56+00:00,67.0659889061073532
13082277,159,2021-08-23T15:10:46+00:00,67.1787105242291790
13082313,125,2021-08-23T15:19:42+00:00,65.6268412359980709
13082310,233,2021-08-23T15:18:42+00:00,66.4529036728310770
13082419,333,2021-08-23T15:41:18+00:00,65.2167344278436747
13082430,397,2021-08-23T15:43:19+00:00,65.1342829234166246
13082483,110,2021-08-23T15:55:20+00:00,64.7041458014953465
13082549,388,2021-08-23T16:13:04+00:00,64.8055398385475012
13082565,76,2021-08-23T16:16:19+00:00,64.8787042028208356
13082582,389,2021-08-23T16:18:12+00:00,64.9731720382255421
13082594,3,2021-08-23T16:20:44+00:00,66.0560899173819006
13082635,438,2021-08-23T16:29:39+00:00,64.8330881968904295
13082638,3,2021-08-23T16:30:26+00:00,65.3869185131419697
13082638,8,2021-08-23T16:30:26+00:00,67.4285890849473750
13082666,556,2021-08-23T16:36:39+00:00,66.2632008530347154
13082669,444,2021-08-23T16:37:29+00:00,65.5148293035259107
13082594,8,2021-08-23T16:20:44+00:00,67.3856186129615374
13082594,14,2021-08-23T16:20:44+00:00,66.2747522381386717
13082638,12,2021-08-23T16:30:26+00:00,67.8485214151447958
13082638,150,2021-08-23T16:30:26+00:00,66.7996019894880260
13082679,97,2021-08-23T16:38:59+00:00,64.8751452569047902
13082695,268,2021-08-23T16:42:27+00:00,65.2553195697410016
13082765,218,2021-08-23T16:57:56+00:00,64.9032804384127286
13082744,336,2021-08-23T16:52:51+00:00,65.2946319970730024
13082810,235,2021-08-23T17:09:16+00:00,65.7166971169836197
13082822,3,2021-08-23T17:11:47+00:00,66.3414292025838740
13082822,8,2021-08-23T17:11:47+00:00,67.7640209622508263
13082822,12,2021-08-23T17:11:47+00:00,68.4580539298535012
13082822,315,2021-08-23T17:11:47+00:00,67.9010085682899201
13082939,225,2021-08-23T17:36:07+00:00,67.2792275588364214
13082957,108,2021-08-23T17:41:51+00:00,67.4501475309491476
13083122,193,2021-08-23T18:19:34+00:00,67.0242606297239453
13083125,118,2021-08-23T18:20:11+00:00,67.4618351025356954
13083144,182,2021-08-23T18:23:23+00:00,67.9046501609398560
13083147,536,2021-08-23T18:23:57+00:00,67.8567037071246388
13083207,532,2021-08-23T18:36:22+00:00,67.9527275592801883
13083173,368,2021-08-23T18:28:30+00:00,68.4160350890553874
13083318,269,2021-08-23T19:01:04+00:00,68.2626393080191738
13083352,89,2021-08-23T19:07:08+00:00,68.5418462627380002
13083321,385,2021-08-23T19:01:27+00:00,68.4539258892216959
13083337,99,2021-08-23T19:05:28+00:00,68.0434294442155042
13083365,13,2021-08-23T19:10:50+00:00,67.7240086169772275
13083380,54,2021-08-23T19:13:28+00:00,67.9514673174429505
13083380,501,2021-08-23T19:13:28+00:00,68.4452725555653071
13083421,9,2021-08-23T19:24:07+00:00,66.4969952645660676
13083482,564,2021-08-23T19:35:10+00:00,64.7446352444370510
13083489,200,2021-08-23T19:36:45+00:00,64.4114977399071121
13083501,156,2021-08-23T19:40:10+00:00,64.1650588703755452
13083743,9,2021-08-23T20:35:28+00:00,63.7016522235253493
13083756,100,2021-08-23T20:38:04+00:00,62.5954697335128468
13083976,181,2021-08-23T21:22:46+00:00,61.8890231465484222
13084077,12,2021-08-23T21:47:20+00:00,63.8176780916757653
13084015,350,2021-08-23T21:31:19+00:00,62.2915397844511442
13084024,176,2021-08-23T21:33:33+00:00,61.9362995521820933
13084042,597,2021-08-23T21:38:04+00:00,62.2909997101181571
13084116,324,2021-08-23T21:56:21+00:00,64.8715331494812366
13084360,293,2021-08-23T22:48:34+00:00,64.7139738635289049
13084380,377,2021-08-23T22:52:57+00:00,65.1571406094393163
13084377,292,2021-08-23T22:52:34+00:00,65.0822813496147527
13084448,305,2021-08-23T23:05:52+00:00,65.2119110228003678
13084591,253,2021-08-23T23:40:24+00:00,65.2202896399834245
13084655,362,2021-08-23T23:54:48+00:00,65.3192399272674819
13084773,87,2021-08-24T00:20:18+00:00,64.9896690801253357
13084960,32,2021-08-24T00:58:58+00:00,69.7857053326319349
13084983,208,2021-08-24T01:05:36+00:00,68.9611768177340360
13084960,23,2021-08-24T00:58:58+00:00,70.0865861950859194
13084957,66,2021-08-24T00:58:37+00:00,67.5194744723568182
13085028,217,2021-08-24T01:19:25+00:00,68.9432677788257028
13085155,69,2021-08-24T01:48:58+00:00,69.2620260129585948
13085192,489,2021-08-24T01:57:32+00:00,68.9631721334983939
13085280,353,2021-08-24T02:16:28+00:00,68.8892963233642448
13085313,460,2021-08-24T02:23:15+00:00,68.6993625696197374
13085343,130,2021-08-24T02:28:07+00:00,68.1281611791737354
13085412,312,2021-08-24T02:41:29+00:00,68.3854278782679071
13085417,560,2021-08-24T02:43:21+00:00,69.2188115881183543
13085486,386,2021-08-24T03:00:00+00:00,69.7217678522458459
13085464,247,2021-08-24T02:55:04+00:00,69.9557119216375636
13085883,75,2021-08-24T04:36:53+00:00,70.5874303329209758
13085895,31,2021-08-24T04:39:33+00:00,71.5041107208392374
13085942,595,2021-08-24T04:48:43+00:00,71.9833642524021252
13086089,16,2021-08-24T05:18:14+00:00,72.1757141050653474
13086089,21,2021-08-24T05:18:14+00:00,73.5500475085371517
13086089,25,2021-08-24T05:18:14+00:00,74.1350591929484289
13086089,77,2021-08-24T05:18:14+00:00,73.6566633967779522
13086090,67,2021-08-24T05:18:23+00:00,73.1789593617128568
13086110,335,2021-08-24T05:22:47+00:00,72.9229135535039557
13086181,82,2021-08-24T05:38:58+00:00,73.4745849998808564
13086181,87,2021-08-24T05:38:58+00:00,74.0543436402726885
13086181,91,2021-08-24T05:38:58+00:00,73.8221691199535381
13086453,9,2021-08-24T06:37:52+00:00,73.3261969646064734
13086622,157,2021-08-24T07:12:31+00:00,72.9909438469211884
13086547,274,2021-08-24T06:55:40+00:00,73.4950502940872233
13086603,443,2021-08-24T07:08:06+00:00,73.5426419994979934
13086633,71,2021-08-24T07:14:09+00:00,73.3186022172441626
13086775,108,2021-08-24T07:47:14+00:00,72.8514818335222584
13087000,565,2021-08-24T08:39:17+00:00,72.7542638285999407
13087249,21,2021-08-24T09:39:49+00:00,73.1506308978517304
13087389,3,2021-08-24T10:08:36+00:00,73.3537299127629930
13087389,8,2021-08-24T10:08:36+00:00,74.1932285718171773
13087389,12,2021-08-24T10:08:36+00:00,74.2208942475023216
13087396,36,2021-08-24T10:09:58+00:00,73.7460496189480884
13087900,31,2021-08-24T12:00:19+00:00,73.3275315580361425
13087977,99,2021-08-24T12:18:17+00:00,73.0292511790610858
13088153,103,2021-08-24T12:58:39+00:00,72.8382352367292416
13088286,196,2021-08-24T13:26:56+00:00,73.7403682470228783
13088272,238,2021-08-24T13:24:55+00:00,73.2795762003415228
13088278,212,2021-08-24T13:25:41+00:00,73.5015379003253315
13088559,80,2021-08-24T14:25:17+00:00,73.2207842292707988
13088735,204,2021-08-24T15:06:00+00:00,72.9766212576850319
13088868,259,2021-08-24T15:32:16+00:00,72.5241992617974625
13088907,419,2021-08-24T15:38:15+00:00,72.6968811711301290
13088935,276,2021-08-24T15:44:07+00:00,71.8591714148776021
13088957,124,2021-08-24T15:49:18+00:00,71.0063537654070838
13089039,4,2021-08-24T16:08:31+00:00,76.1835894743400332
13089039,14,2021-08-24T16:08:31+00:00,78.8283906837435456
13089197,16,2021-08-24T16:42:06+00:00,74.4023226567881787
13089153,487,2021-08-24T16:33:24+00:00,76.0625439597340853
13089320,276,2021-08-24T17:04:13+00:00,73.1428377098804291
13089377,161,2021-08-24T17:16:15+00:00,73.5965023062004151
13089491,341,2021-08-24T17:45:24+00:00,73.0903920891019400
13089776,516,2021-08-24T18:43:48+00:00,73.4693576739151376
13089784,432,2021-08-24T18:45:11+00:00,72.7731391715048681
13090003,153,2021-08-24T19:33:15+00:00,72.9009615125973535
13090022,48,2021-08-24T19:36:30+00:00,73.3944359582951880
13090216,122,2021-08-24T20:16:21+00:00,74.1762896296169880
13090280,42,2021-08-24T20:30:40+00:00,73.6956780413711102
13090988,275,2021-08-24T23:15:41+00:00,73.9493738079558091
13091371,218,2021-08-25T00:41:27+00:00,73.2197335489473668
13091480,73,2021-08-25T01:04:54+00:00,73.2261939160981303
13092285,78,2021-08-25T04:06:31+00:00,74.9238851621873782
13092275,38,2021-08-25T04:05:26+00:00,73.9570406396929243
13092418,325,2021-08-25T04:35:29+00:00,74.6375010765183735
13092594,64,2021-08-25T05:16:35+00:00,73.3837964629970620
13092609,27,2021-08-25T05:21:43+00:00,71.5110545187112850
13092609,40,2021-08-25T05:21:43+00:00,71.8322630780225057
13092619,275,2021-08-25T05:23:51+00:00,72.4379877730304740
13092807,399,2021-08-25T06:04:12+00:00,71.4654598418394254
13092770,325,2021-08-25T05:54:13+00:00,71.8159484117080868
13093189,144,2021-08-25T07:26:38+00:00,71.7558314370834781
13093806,535,2021-08-25T09:40:28+00:00,71.7901900833505598
13094492,133,2021-08-25T12:09:53+00:00,76.1139345974264995
13094382,27,2021-08-25T11:47:35+00:00,74.4710650882215784
13094442,224,2021-08-25T12:01:26+00:00,76.6405255890973287
13094506,11,2021-08-25T12:14:05+00:00,75.4746803959289202
13094677,87,2021-08-25T12:55:52+00:00,74.7789105699089820
13094855,483,2021-08-25T13:37:54+00:00,74.7936022320756381
13094868,11,2021-08-25T13:40:30+00:00,77.0774220746834133
13094901,337,2021-08-25T13:49:10+00:00,79.4443808708890008
13095349,64,2021-08-25T15:40:01+00:00,78.9208062032460217
13095364,74,2021-08-25T15:43:07+00:00,78.3202480560340089
13095434,4,2021-08-25T15:59:16+00:00,80.0723883068050662
13095434,14,2021-08-25T15:59:16+00:00,79.7281457158927271
