,alpha=0.01,alpha=0.025,alpha=0.05,alpha=0.075,alpha=0.1
t=1144800,4.6759205204690115,1.8670583421966933,1.1219315281509563,0.8649399947142566,0.7221890486251459
t=1148400,4.697265431466027,1.8737349367940714,1.1255353648739765,0.8676033259358813,0.7243614673230219
t=1152000,4.718670311797978,1.8804211694699635,1.1291423594493795,0.8702683877393778,0.7265350143412868
t=1155600,4.74013531947996,1.8871170598790403,1.1327525195633492,0.872935185337872,0.7287096937707263
t=1159200,4.761660612815133,1.8938226276543517,1.1363658528746838,0.8756037239201448,0.7308855096805387
t=1162800,4.783246350396063,1.9005378924078182,1.139982367015146,0.8782740086509178,0.7330624661185798
t=1166400,4.804892691106198,1.9072628737306987,1.1436020695897926,0.8809460446711319,0.7352405671116049
t=1170000,4.8265997941210586,1.9139975911940619,1.1472249681773214,0.8836198370982253,0.7374198166655073
t=1173600,4.848367818909617,1.9207420643492497,1.1508510703303982,0.8862953910264069,0.7396002187655537
t=1177200,4.870196925235632,1.9274963127283433,1.1544803835759851,0.8889727115269259,0.7417817773766173
t=1180800,4.892087273158867,1.934260355844592,1.1581129154156602,0.8916518036483381,0.7439644964434051
t=1184400,4.914039023036565,1.9410342131928826,1.1617486733259397,0.8943326724167671,0.746148379890686
t=1188000,4.936052335524572,1.9478179042501593,1.1653876647585877,0.8970153228361628,0.7483334316235122
t=1191600,4.9581273715786605,1.9546114484758745,1.1690298971409296,0.8996997598885588,0.7505196555274389
t=1195200,4.980264292455928,1.9614148653124008,1.1726753778761538,0.9023859885343217,0.752707055468743
t=1198800,5.002463259715936,1.9682281741854704,1.1763241143436152,0.9050740137123998,0.7548956352946339
t=1202400,5.024724435221983,1.9750513945045691,1.1799761138991323,0.9077638403405708,0.7570853988334689
t=1206000,5.047047981142523,1.9818845456633674,1.1836313838752806,0.9104554733156798,0.7592763498949577
t=1209600,5.069434059952169,1.9887276470401254,1.1872899315816792,0.9131489175138792,0.7614684922703698
t=1213200,5.091882834433214,1.9955807179980765,1.190951764305281,0.9158441777908659,0.7636618297327376
t=1216800,5.114394467676673,2.0024437778858433,1.19461688931065,0.9185412589821109,0.7658563660370545
t=1220400,5.136969123083558,2.009316846037817,1.1982853138402416,0.9212401659030909,0.7680521049204758
t=1224000,5.159606964366256,2.0161999417745506,1.2019570451146775,0.923940903349511,0.7702490501025099
t=1227600,5.182308155549502,2.023093084403136,1.2056320903330153,0.9266434760975326,0.7724472052852132
t=1231200,5.205072860971871,2.029996293217571,1.2093104566730135,0.9293478889039894,0.7746465741533786
t=1234800,5.227901245286787,2.0369095874991467,1.2129921512914001,0.9320541465066072,0.7768471603747247
t=1238400,5.250793473463839,2.0438329865168168,1.2166771813241293,0.9347622536242182,0.7790489676000774
t=1242000,5.273749710789956,2.050766509527532,1.2203655538866398,0.9374722149569716,0.7812519994635552
t=1245600,5.2967701228706145,2.0577101757766325,1.2240572760741082,0.9401840351865451,0.7834562595827492
t=1249200,5.319854875631023,2.064664004498176,1.2277523549616989,0.9428977189763468,0.7856617515589004
t=1252800,5.343004135317342,2.0716280149153112,1.2314507976048108,0.9456132709717238,0.7878684789770738
t=1256400,5.3662180684978535,2.078602226240593,1.2351526110393234,0.9483306958001618,0.790076445406334
t=1260000,5.389496842064084,2.0855866576763433,1.2388578022818355,0.951049998071481,0.7922856543999155
t=1263600,5.412840623232153,2.0925813284149855,1.242566378329903,0.9537711823780348,0.7944961094953913
t=1267200,5.436249579543697,2.099586257639377,1.2462783461622755,0.9564942532949037,0.7967078142148396
t=1270800,5.459723878867305,2.106601464523129,1.2499937127391259,0.9592192153800834,0.7989207720650091
t=1274400,5.483263689399493,2.1136269682309394,1.2537124850022807,0.9619460731746772,0.8011349865374813
t=1278000,5.506869179665897,2.1206627879189144,1.2574346698754453,0.964674831203078,0.8033504611088305
t=1281600,5.530540518522496,2.127708942734879,1.2611602742644274,0.9674054939731567,0.8055671992407829
t=1285200,5.554277875156763,2.1347654518187,1.2648893050573577,0.9701380659764396,0.8077852043803737
t=1288800,5.578081419088721,2.141832334302577,1.2686217691249055,0.972872551688291,0.8100044799600998
t=1292400,5.6019513201721844,2.148909609311378,1.2723576733204975,0.9756089555680878,0.8122250293980737
t=1296000,5.625887748595844,2.155997295962904,1.2760970244805265,0.9783472820593968,0.8144468560981757
t=1299600,5.649890874884446,2.1630954133682194,1.2798398294245614,0.981087535590146,0.8166699634501997
t=1303200,5.6739608698998945,2.1702039806319458,1.2835860949555578,0.9838297205727939,0.8188943548300018
t=1306800,5.698097904842411,2.177323016852518,1.2873358278600562,0.9865738414045009,0.8211200335996465
t=1310400,5.722302151251637,2.1844525411225257,1.2910890349083903,0.9893199024672938,0.8233470031075492
t=1314000,5.746573781007779,2.1915925725289447,1.2948457228548822,0.9920679081282298,0.825575266688616
t=1317600,5.770912966332739,2.198743130153474,1.2986058984380415,0.994817862739561,0.8278048276643883
t=1321200,5.79531987979115,2.205904233072762,1.30236956838076,0.9975697706388915,0.8300356893431762
t=1324800,5.8197946942916605,2.213075900358714,1.3061367393905017,1.000323636149341,0.8322678550201976
t=1328400,5.844337583087892,2.220258151078765,1.3099074181594976,1.0030794635796951,0.834501327977714
t=1332000,5.8689487197796035,2.2274510042961286,1.313681611364928,1.005837257224563,0.8367361114851606
t=1335600,5.89362827831382,2.2346544790700795,1.3174593256691107,1.0085970213645319,0.8389722087992812
t=1339200,5.918376432985902,2.2418685944562173,1.321240567719685,1.0113587602663143,0.8412096231642565
t=1342800,5.943193358440681,2.24909336950672,1.3250253441497915,1.0141224781829008,0.8434483578118335
t=1346400,5.968079229673545,2.2563288232706,1.3288136615782498,1.0168881793537032,0.8456884159614511
t=1350000,5.993034222031467,2.2635749747939706,1.332605526609738,1.0196558680047056,0.847929800820368
t=1353600,6.018058511214294,2.270831843120282,1.3364009458349662,1.0224255483486013,0.8501725155837845
t=1357200,6.0431522732756,2.278099447290585,1.3401999258308477,1.0251972245849421,0.8524165634349661
t=1360800,6.068315684623937,2.285377806343769,1.3440024731606712,1.0279709009002724,0.8546619475453638
t=1364400,6.093548922023873,2.2926669393168098,1.3478085943742721,1.0307465814682732,0.8569086710747358
t=1368000,6.118852162597071,2.299966865245004,1.3516182960081915,1.0335242704498966,0.8591567371712625
t=1371600,6.144225583823373,2.307277603162224,1.3554315845858453,1.0363039719935006,0.8614061489716658
t=1375200,6.1696693635418995,2.314599172101127,1.3592484666176934,1.0390856902349843,0.8636569096013242
t=1378800,6.195183679952114,2.3219315910934113,1.363068948601387,1.0418694292979205,0.8659090221743861
t=1382400,6.220768711614911,2.3292748791700535,1.366893037021939,1.0446551932936874,0.8681624897938833
t=1386000,6.24642463745368,2.3366290553614975,1.3707207383518751,1.0474429863215953,0.8704173155518427
t=1389600,6.272151636755398,2.343994138697925,1.3745520590513918,1.0502328124690163,0.8726735025293955
t=1393200,6.297949889171622,2.3513701482094524,1.3783870055685097,1.0530246758115105,0.8749310537968868
t=1396800,6.323819574719752,2.358757102926376,1.3822255843392237,1.0558185804129496,0.8771899724139842
t=1400400,6.3497608737838265,2.366155021879356,1.3860678017876555,1.0586145303256438,0.8794502614297821
t=1404000,6.375773967115877,2.3735639240996624,1.3899136643261998,1.0614125295904584,0.8817119238829096
t=1407600,6.401859035836705,2.380983828619387,1.3937631783556723,1.0642125822369404,0.8839749628016309
t=1411200,6.428016261437233,2.3884147544716425,1.3976163502654537,1.0670146922834314,0.8862393812039524
t=1414800,6.454245825779342,2.39585672069077,1.401473186433635,1.069818863737193,0.8885051820977208
t=1418400,6.480547911097033,2.403309746312582,1.4053336932271567,1.072625100594518,0.890772368480726
t=1422000,6.506922699997468,2.410773850374519,1.4091978770019518,1.0754334068408458,0.8930409433407993
t=1425600,6.5333703754620425,2.4182490519158852,1.413065744103081,1.0782437864508787,0.8953109096559115
t=1429200,6.5598911208474115,2.4257353699780513,1.4169373008648738,1.0810562433886943,0.8975822703942702
t=1432800,6.586485119886574,2.433232823604634,1.4208125536110603,1.0838707816078554,0.8998550285144176
