time,low,high,open,close,volume
2022-01-28 01:55:00,2396.75,2401.16,2398.71,2397.66,726.10233216
2022-01-28 02:00:00,2372.0,2401.05,2397.42,2373.28,1030.8687032
2022-01-28 02:05:00,2363.5,2377.25,2373.15,2376.07,1405.33472973
2022-01-28 02:10:00,2370.26,2383.2,2376.48,2373.38,928.96359094
2022-01-28 02:15:00,2366.33,2377.53,2373.67,2372.7,850.59217205
2022-01-28 02:20:00,2372.52,2384.81,2372.89,2382.88,519.43733098
2022-01-28 02:25:00,2382.75,2387.16,2382.88,2384.6,399.35401035
2022-01-28 02:30:00,2380.29,2392.5,2384.45,2392.27,600.21925407
2022-01-28 02:35:00,2383.81,2392.97,2392.29,2390.6,451.00036767
2022-01-28 02:40:00,2384.34,2392.62,2390.34,2390.21,377.04193256
2022-01-28 02:45:00,2389.41,2395.0,2389.86,2393.0,482.82007453
2022-01-28 02:50:00,2392.79,2404.21,2392.8,2402.06,658.69307881
2022-01-28 02:55:00,2398.33,2408.94,2401.86,2405.76,812.24276254
2022-01-28 03:00:00,2400.8,2417.6,2405.75,2414.09,691.01936612
2022-01-28 03:05:00,2413.77,2425.06,2414.26,2422.19,801.12598176
2022-01-28 03:10:00,2420.65,2454.72,2422.07,2452.23,2272.55244772
2022-01-28 03:15:00,2444.18,2455.46,2452.08,2445.66,1659.83733034
2022-01-28 03:20:00,2441.63,2448.45,2446.06,2442.61,928.70548685
2022-01-28 03:25:00,2436.44,2446.91,2442.88,2444.95,586.6022169
2022-01-28 03:30:00,2437.83,2446.37,2445.48,2437.84,536.30289673
2022-01-28 03:35:00,2437.83,2448.46,2437.83,2446.98,671.87353765
2022-01-28 03:40:00,2445.1,2450.85,2446.92,2447.66,359.31287368
2022-01-28 03:45:00,2442.46,2451.0,2447.43,2445.32,346.44282467
2022-01-28 03:50:00,2440.96,2445.6,2445.6,2445.23,400.31483533
2022-01-28 03:55:00,2441.55,2451.71,2445.07,2448.11,460.86424957
2022-01-28 04:00:00,2448.63,2464.81,2448.63,2453.44,1624.5412707
2022-01-28 04:05:00,2450.12,2457.99,2453.22,2450.83,597.625574
2022-01-28 04:10:00,2449.2,2454.31,2450.94,2450.3,416.70521402
2022-01-28 04:15:00,2444.0,2452.39,2450.27,2446.03,910.93234001
2022-01-28 04:20:00,2443.07,2449.61,2445.77,2448.52,304.0164792
2022-01-28 04:25:00,2442.15,2449.85,2448.4,2442.33,522.75768497
2022-01-28 04:30:00,2438.11,2450.19,2442.36,2447.58,498.57058892
2022-01-28 04:35:00,2442.93,2448.09,2447.79,2446.87,371.47224209
2022-01-28 04:40:00,2438.44,2447.49,2446.67,2439.2,203.36918516
2022-01-28 04:45:00,2432.47,2441.5,2439.17,2432.83,438.51118663
2022-01-28 04:50:00,2426.3,2436.79,2432.59,2435.26,692.62602696
2022-01-28 04:55:00,2433.78,2443.82,2435.1,2441.88,392.02029341
2022-01-28 05:00:00,2439.79,2447.01,2441.42,2444.63,417.18177997
2022-01-28 05:05:00,2435.59,2445.01,2444.57,2435.59,304.93208984
2022-01-28 05:10:00,2433.61,2442.49,2435.25,2436.03,420.61713199
2022-01-28 05:15:00,2435.02,2444.61,2436.22,2442.1,452.4000528
2022-01-28 05:20:00,2439.46,2445.3,2441.8,2444.31,227.58909441
2022-01-28 05:25:00,2443.58,2451.62,2443.93,2451.62,303.61347683
2022-01-28 05:30:00,2446.09,2454.48,2451.06,2451.91,371.09063139
2022-01-28 05:35:00,2448.93,2456.65,2451.6,2456.09,323.42863319
2022-01-28 05:40:00,2451.81,2459.25,2456.09,2454.83,366.98166342
2022-01-28 05:45:00,2449.72,2455.0,2454.46,2450.79,259.84700735
2022-01-28 05:50:00,2448.33,2452.47,2450.65,2448.58,242.13652485
2022-01-28 05:55:00,2445.74,2450.79,2448.58,2449.25,202.70940236
2022-01-28 06:00:00,2445.66,2463.85,2449.07,2461.66,1019.18872142
2022-01-28 06:05:00,2459.06,2466.64,2461.72,2465.6,1118.88111966
2022-01-28 06:10:00,2459.16,2466.82,2465.59,2461.61,714.50659945
2022-01-28 06:15:00,2456.9,2462.44,2460.81,2457.84,244.02360033
2022-01-28 06:20:00,2456.92,2463.54,2457.86,2462.83,293.04126673
2022-01-28 06:25:00,2457.17,2463.55,2462.81,2463.14,395.31270805
2022-01-28 06:30:00,2460.84,2472.99,2463.14,2472.12,422.5162837
2022-01-28 06:35:00,2462.78,2475.47,2472.43,2462.86,487.55139504
2022-01-28 06:40:00,2449.57,2463.17,2463.04,2450.4,566.60865725
2022-01-28 06:45:00,2442.68,2453.13,2450.39,2444.19,643.21503948
2022-01-28 06:50:00,2433.46,2448.45,2444.18,2437.23,810.43962915
2022-01-28 06:55:00,2422.42,2438.94,2437.23,2422.5,596.11872343
2022-01-28 07:00:00,2411.21,2425.66,2422.53,2425.37,1127.56669892
2022-01-28 07:05:00,2422.2,2430.0,2425.24,2427.24,663.03648315
2022-01-28 07:10:00,2416.66,2428.95,2426.82,2427.75,497.38491368
2022-01-28 07:15:00,2424.49,2440.67,2427.58,2435.16,531.89070636
2022-01-28 07:20:00,2430.5,2437.09,2435.54,2432.0,288.2803257
2022-01-28 07:25:00,2422.63,2433.35,2431.99,2423.81,146.52026492
2022-01-28 07:30:00,2409.95,2424.59,2423.96,2411.58,599.34632018
2022-01-28 07:35:00,2411.07,2420.18,2411.81,2419.32,735.04112223
2022-01-28 07:40:00,2419.25,2426.29,2419.25,2424.53,397.80121135
2022-01-28 07:45:00,2416.23,2427.25,2424.33,2421.95,736.31359804
2022-01-28 07:50:00,2410.07,2421.96,2421.96,2410.72,607.66344381
2022-01-28 07:55:00,2388.44,2412.83,2410.74,2388.62,2169.18479042
2022-01-28 08:00:00,2387.34,2399.86,2388.62,2389.35,1985.27195
2022-01-28 08:05:00,2388.04,2393.57,2389.38,2389.58,1679.3063455
2022-01-28 08:10:00,2384.18,2396.5,2389.58,2386.28,686.6974357
2022-01-28 08:15:00,2378.16,2389.61,2386.42,2385.1,542.57003868
2022-01-28 08:20:00,2376.21,2386.2,2385.07,2385.28,811.08500733
2022-01-28 08:25:00,2383.79,2393.28,2385.34,2392.4,634.93172888
2022-01-28 08:30:00,2382.99,2394.77,2392.62,2389.71,409.21373756
2022-01-28 08:35:00,2385.2,2393.71,2389.86,2387.32,307.08241345
2022-01-28 08:40:00,2380.51,2390.3,2387.3,2382.17,399.22637585
2022-01-28 08:45:00,2375.6,2386.98,2382.34,2385.55,821.18428203
2022-01-28 08:50:00,2384.07,2402.81,2385.3,2399.08,291.4328939
2022-01-28 08:55:00,2397.06,2407.69,2399.08,2403.84,291.26176767
2022-01-28 09:00:00,2394.48,2406.54,2403.77,2396.68,300.61127931
2022-01-28 09:05:00,2393.65,2402.65,2396.77,2399.7,219.01344427
2022-01-28 09:10:00,2395.07,2409.95,2399.8,2409.36,175.06654448
2022-01-28 09:15:00,2404.81,2410.4,2409.36,2409.6,305.84735233
2022-01-28 09:20:00,2409.59,2421.99,2409.59,2413.08,686.99317536
2022-01-28 09:25:00,2404.77,2413.97,2413.21,2407.96,254.81149086
2022-01-28 09:30:00,2395.16,2411.2,2407.96,2396.58,293.26465235
2022-01-28 09:35:00,2383.74,2399.29,2397.26,2387.64,405.24212559
2022-01-28 09:40:00,2379.02,2392.05,2389.33,2383.82,369.78465996
2022-01-28 09:45:00,2381.9,2395.59,2383.81,2394.99,337.70227446
2022-01-28 09:50:00,2389.01,2397.74,2394.77,2395.76,338.30841909
2022-01-28 09:55:00,2389.1,2399.07,2396.49,2389.51,217.32073908
2022-01-28 10:00:00,2384.2,2400.91,2389.51,2399.32,512.56845037
2022-01-28 10:05:00,2375.37,2400.06,2399.31,2381.77,438.74766774
2022-01-28 10:10:00,2382.2,2394.74,2382.21,2391.67,250.49344907
2022-01-28 10:15:00,2386.81,2397.91,2391.66,2397.33,366.91719282
2022-01-28 10:20:00,2395.99,2406.47,2397.23,2406.47,273.7260159
2022-01-28 10:25:00,2399.63,2407.24,2406.8,2400.87,245.37433594
2022-01-28 10:30:00,2400.51,2407.41,2400.87,2406.44,262.23825471
2022-01-28 10:35:00,2396.23,2407.4,2406.53,2396.31,267.26178151
2022-01-28 10:40:00,2395.73,2413.38,2396.27,2408.47,237.78694297
2022-01-28 10:45:00,2404.97,2411.57,2408.27,2405.29,159.79656949
2022-01-28 10:50:00,2388.74,2405.43,2405.14,2393.27,415.54883489
2022-01-28 10:55:00,2388.92,2403.95,2392.83,2402.04,251.10145225
2022-01-28 11:00:00,2395.06,2408.27,2402.41,2397.25,318.12576117
2022-01-28 11:05:00,2380.28,2397.98,2397.15,2387.05,420.09878552
2022-01-28 11:10:00,2383.6,2392.78,2386.74,2388.82,300.77977385
2022-01-28 11:15:00,2373.08,2393.88,2388.78,2374.3,479.68729368
2022-01-28 11:20:00,2373.97,2385.77,2374.64,2384.45,446.05769393
2022-01-28 11:25:00,2377.58,2386.62,2384.81,2379.97,452.76928931
2022-01-28 11:30:00,2376.87,2386.63,2379.5,2385.09,303.17877009
2022-01-28 11:35:00,2383.87,2391.91,2385.01,2385.13,544.66731236
2022-01-28 11:40:00,2380.95,2387.67,2385.34,2387.27,237.68884169
2022-01-28 11:45:00,2385.0,2398.21,2386.45,2395.13,317.76939749
2022-01-28 11:50:00,2387.53,2396.77,2395.06,2388.21,269.79752898
2022-01-28 11:55:00,2387.84,2398.8,2387.84,2397.57,282.81554627
2022-01-28 12:00:00,2387.97,2405.0,2397.33,2403.49,393.78554788
2022-01-28 12:05:00,2393.45,2405.57,2403.48,2393.54,234.73133569
2022-01-28 12:10:00,2391.4,2400.38,2393.53,2395.5,202.55281952
2022-01-28 12:15:00,2393.15,2400.89,2395.36,2395.51,492.43401025
2022-01-28 12:20:00,2369.89,2395.97,2395.32,2372.62,968.53388543
2022-01-28 12:25:00,2370.2,2379.91,2372.5,2377.17,469.68137557
2022-01-28 12:30:00,2375.19,2385.35,2377.67,2376.9,609.25409459
2022-01-28 12:35:00,2365.39,2380.22,2376.89,2367.15,623.83779689
2022-01-28 12:40:00,2361.29,2374.74,2366.86,2362.04,731.40576791
2022-01-28 12:45:00,2358.63,2371.62,2362.25,2366.77,836.95059499
2022-01-28 12:50:00,2364.37,2376.31,2366.53,2372.66,455.75142767
2022-01-28 12:55:00,2368.15,2376.79,2373.16,2375.27,436.54758949
2022-01-28 13:00:00,2370.06,2380.01,2375.43,2379.51,369.0583134
2022-01-28 13:05:00,2378.47,2386.73,2379.51,2385.8,465.21051938
2022-01-28 13:10:00,2377.75,2386.75,2385.6,2383.5,414.7466127
2022-01-28 13:15:00,2383.37,2396.69,2383.93,2391.85,467.429612
2022-01-28 13:20:00,2384.71,2392.03,2391.86,2386.23,309.50267634
2022-01-28 13:25:00,2377.16,2387.39,2386.31,2380.38,616.89877166
2022-01-28 13:30:00,2380.51,2420.2,2380.51,2415.66,3165.91834878
2022-01-28 13:35:00,2416.0,2437.42,2416.0,2433.53,2168.35320204
2022-01-28 13:40:00,2419.7,2435.21,2433.39,2419.94,996.57782091
2022-01-28 13:45:00,2415.23,2430.64,2420.34,2426.32,699.2139846
2022-01-28 13:50:00,2412.41,2427.97,2426.21,2420.71,344.23472834
2022-01-28 13:55:00,2416.82,2434.76,2420.67,2431.22,697.82604824
2022-01-28 14:00:00,2423.12,2435.48,2431.94,2434.14,452.40286501
2022-01-28 14:05:00,2425.47,2441.56,2434.18,2436.0,823.44617863
2022-01-28 14:10:00,2427.0,2437.19,2435.97,2427.57,574.2612717
2022-01-28 14:15:00,2425.97,2435.44,2427.13,2426.85,1834.87325537
2022-01-28 14:20:00,2425.24,2432.01,2426.49,2426.54,697.78303767
2022-01-28 14:25:00,2426.14,2431.76,2426.55,2430.76,388.87844967
2022-01-28 14:30:00,2395.54,2431.62,2430.67,2401.97,2566.38177268
2022-01-28 14:35:00,2385.63,2402.34,2401.53,2389.82,2669.48695922
2022-01-28 14:40:00,2386.26,2399.52,2389.33,2389.79,4428.01063097
2022-01-28 14:45:00,2376.67,2394.68,2389.79,2391.71,3432.38680042
2022-01-28 14:50:00,2388.67,2402.25,2391.95,2394.96,753.82138781
2022-01-28 14:55:00,2393.28,2402.91,2395.23,2396.46,568.88907831
2022-01-28 15:00:00,2390.27,2408.39,2396.49,2406.19,953.8886221
2022-01-28 15:05:00,2404.29,2418.92,2405.95,2415.38,1330.73360533
2022-01-28 15:10:00,2415.37,2434.31,2415.82,2428.85,1934.90394189
2022-01-28 15:15:00,2426.62,2440.79,2429.44,2439.66,1081.27030394
2022-01-28 15:20:00,2416.89,2439.66,2439.66,2420.65,1731.96782756
2022-01-28 15:25:00,2413.65,2424.88,2421.05,2418.61,1027.47468302
2022-01-28 15:30:00,2407.61,2420.46,2418.6,2411.38,979.19386634
2022-01-28 15:35:00,2411.88,2431.4,2411.88,2428.91,850.58106258
2022-01-28 15:40:00,2416.88,2429.9,2428.26,2425.54,657.82938111
2022-01-28 15:45:00,2424.86,2438.99,2425.55,2437.51,624.27328124
2022-01-28 15:50:00,2436.37,2449.71,2436.98,2446.12,1192.36799538
2022-01-28 15:55:00,2435.99,2447.1,2446.05,2443.82,792.10536453
2022-01-28 16:00:00,2433.49,2448.08,2443.82,2434.92,685.27849377
2022-01-28 16:05:00,2434.23,2446.06,2434.64,2445.23,609.62801639
2022-01-28 16:10:00,2443.06,2458.8,2444.93,2452.14,837.71737649
2022-01-28 16:15:00,2451.24,2477.07,2452.05,2477.07,1805.13804174
2022-01-28 16:20:00,2465.56,2485.84,2477.19,2467.08,1250.59083817
2022-01-28 16:25:00,2466.8,2488.3,2467.26,2470.23,3777.38973626
2022-01-28 16:30:00,2460.19,2475.81,2470.2,2462.75,1148.70946717
2022-01-28 16:35:00,2461.69,2482.3,2462.78,2478.35,979.07565654
2022-01-28 16:40:00,2476.88,2487.01,2478.87,2477.08,2456.03964721
2022-01-28 16:45:00,2469.1,2478.91,2476.98,2469.62,1076.51549627
2022-01-28 16:50:00,2461.56,2472.2,2469.54,2466.87,962.83094797
2022-01-28 16:55:00,2466.49,2481.99,2466.86,2475.57,1042.64085568
2022-01-28 17:00:00,2473.46,2483.24,2475.51,2476.06,967.01895785
2022-01-28 17:05:00,2475.63,2494.33,2476.18,2483.84,1500.68482399
2022-01-28 17:10:00,2473.2,2487.29,2483.86,2476.78,1098.08054691
2022-01-28 17:15:00,2472.97,2482.91,2476.79,2477.67,1026.56494823
2022-01-28 17:20:00,2462.41,2478.1,2477.67,2468.68,1772.93731872
2022-01-28 17:25:00,2461.5,2468.67,2468.67,2465.07,758.52515666
2022-01-28 17:30:00,2464.45,2474.19,2465.08,2470.07,740.49405935
2022-01-28 17:35:00,2464.65,2473.97,2470.14,2466.68,1101.37881074
2022-01-28 17:40:00,2465.19,2474.39,2466.58,2473.06,572.94957752
2022-01-28 17:45:00,2463.35,2477.08,2473.5,2465.1,584.17288389
2022-01-28 17:50:00,2448.31,2465.07,2464.68,2450.35,1270.18598255
2022-01-28 17:55:00,2449.49,2459.92,2450.34,2455.59,463.62499467
2022-01-28 18:00:00,2453.69,2468.64,2455.59,2463.03,579.00085668
2022-01-28 18:05:00,2460.01,2473.33,2462.62,2468.5,691.47519849
2022-01-28 18:10:00,2464.86,2471.13,2468.57,2470.26,767.54247063
2022-01-28 18:15:00,2467.0,2477.76,2470.35,2468.4,844.00306243
2022-01-28 18:20:00,2456.01,2473.29,2468.41,2461.18,885.88657463
2022-01-28 18:25:00,2452.13,2464.69,2460.99,2463.42,895.27628859
2022-01-28 18:30:00,2463.85,2487.56,2463.86,2482.55,1009.62859987
2022-01-28 18:35:00,2466.77,2486.9,2482.54,2473.7,984.48023226
2022-01-28 18:40:00,2462.2,2474.33,2473.46,2464.99,442.08541025
2022-01-28 18:45:00,2462.28,2472.4,2464.53,2468.48,877.18841468
2022-01-28 18:50:00,2464.54,2475.75,2468.41,2469.82,795.01847788
2022-01-28 18:55:00,2468.58,2476.92,2469.83,2471.18,698.72267387
2022-01-28 19:00:00,2463.53,2480.92,2470.91,2463.89,566.55038508
2022-01-28 19:05:00,2457.25,2465.28,2463.89,2457.73,936.545631
2022-01-28 19:10:00,2448.76,2464.12,2457.42,2452.21,1218.44313261
2022-01-28 19:15:00,2448.5,2456.84,2451.83,2453.68,896.29042324
2022-01-28 19:20:00,2446.23,2455.26,2453.58,2447.2,776.48179575
2022-01-28 19:25:00,2444.0,2452.94,2447.2,2447.64,851.39023383
2022-01-28 19:30:00,2425.07,2447.64,2447.64,2437.42,1444.97485685
2022-01-28 19:35:00,2437.34,2459.45,2437.84,2458.95,871.05765692
2022-01-28 19:40:00,2454.03,2463.6,2459.43,2454.46,557.90067854
2022-01-28 19:45:00,2450.96,2459.02,2454.58,2457.06,469.57817018
2022-01-28 19:50:00,2452.09,2461.68,2457.06,2457.24,1105.02755008
2022-01-28 19:55:00,2455.47,2464.26,2456.79,2462.55,841.2251443
2022-01-28 20:00:00,2462.37,2482.12,2462.54,2474.51,2020.95308027
2022-01-28 20:05:00,2465.68,2478.65,2475.02,2467.58,994.35787509
2022-01-28 20:10:00,2460.17,2468.95,2468.15,2464.24,838.09234517
2022-01-28 20:15:00,2464.17,2474.24,2464.17,2473.36,843.59125895
2022-01-28 20:20:00,2471.35,2479.99,2472.96,2477.07,528.42420354
2022-01-28 20:25:00,2471.02,2479.91,2476.94,2472.58,630.96035056
2022-01-28 20:30:00,2466.57,2487.58,2472.95,2485.9,1221.50095802
2022-01-28 20:35:00,2483.21,2493.7,2485.43,2492.42,1125.25831729
2022-01-28 20:40:00,2490.34,2512.41,2492.42,2508.57,3751.3844479
2022-01-28 20:45:00,2505.45,2516.16,2508.58,2512.62,1686.39825958
2022-01-28 20:50:00,2507.81,2515.26,2512.62,2511.58,1915.09300085
2022-01-28 20:55:00,2508.77,2518.0,2511.22,2509.56,1693.61703723
2022-01-28 21:00:00,2507.01,2521.0,2510.07,2517.6,1467.55454116
2022-01-28 21:05:00,2517.22,2521.78,2517.6,2520.51,1118.39862945
2022-01-28 21:10:00,2520.29,2531.31,2520.39,2526.69,2365.70864717
2022-01-28 21:15:00,2526.31,2542.25,2526.38,2540.66,1645.79832407
2022-01-28 21:20:00,2535.11,2541.18,2540.85,2539.38,1490.24033882
2022-01-28 21:25:00,2537.63,2551.11,2539.45,2548.32,1960.03032725
2022-01-28 21:30:00,2536.01,2550.3,2548.29,2538.23,2051.23651225
2022-01-28 21:35:00,2534.15,2545.62,2538.31,2545.0,1009.21544574
2022-01-28 21:40:00,2542.0,2548.08,2545.0,2543.56,1076.9284332
2022-01-28 21:45:00,2542.14,2548.14,2543.31,2546.36,1437.5083018
2022-01-28 21:50:00,2536.46,2551.94,2546.36,2540.28,1451.22159188
2022-01-28 21:55:00,2535.52,2544.33,2540.46,2536.0,1297.37128478
2022-01-28 22:00:00,2534.71,2542.71,2535.91,2538.39,518.11691232
2022-01-28 22:05:00,2536.79,2545.02,2538.19,2544.2,724.46423993
2022-01-28 22:10:00,2542.9,2549.83,2544.19,2546.83,893.73225882
2022-01-28 22:15:00,2541.8,2550.48,2546.89,2546.29,793.67269031
2022-01-28 22:20:00,2542.93,2550.0,2546.37,2543.44,512.40820201
2022-01-28 22:25:00,2536.39,2543.68,2543.54,2537.25,698.29360239
2022-01-28 22:30:00,2536.43,2540.18,2537.25,2540.1,316.70852145
2022-01-28 22:35:00,2539.33,2543.71,2540.1,2542.96,245.85236311
2022-01-28 22:40:00,2540.0,2542.94,2542.93,2540.15,200.62434793
2022-01-28 22:45:00,2536.91,2540.32,2540.08,2537.17,275.49002731
2022-01-28 22:50:00,2526.68,2537.62,2537.31,2527.62,488.72534343
2022-01-28 22:55:00,2515.84,2528.67,2528.12,2516.6,906.87858773
2022-01-28 23:00:00,2516.28,2529.08,2516.28,2524.26,500.61905541
2022-01-28 23:05:00,2523.28,2532.0,2524.26,2524.01,747.40265555
2022-01-28 23:10:00,2520.77,2529.78,2524.02,2528.57,624.92105078
2022-01-28 23:15:00,2528.0,2539.72,2528.01,2537.33,821.00499744
2022-01-28 23:20:00,2533.01,2538.02,2537.31,2536.2,703.06594497
2022-01-28 23:25:00,2535.82,2546.3,2536.09,2542.18,1269.47442756
2022-01-28 23:30:00,2539.13,2543.88,2542.44,2540.56,501.77686055
2022-01-28 23:35:00,2538.85,2559.55,2540.1,2556.31,880.29137297
2022-01-28 23:40:00,2548.16,2557.27,2556.31,2550.74,587.01302219
2022-01-28 23:45:00,2547.05,2554.04,2550.81,2549.79,296.09796474
2022-01-28 23:50:00,2548.01,2554.26,2549.79,2553.41,367.18228305
2022-01-28 23:55:00,2546.58,2553.53,2553.53,2546.84,251.27992044
2022-01-29 00:00:00,2541.15,2554.54,2546.84,2554.22,737.1409751
2022-01-29 00:05:00,2552.35,2571.1,2553.7,2564.6,1472.84516567
2022-01-29 00:10:00,2563.76,2581.23,2564.67,2573.64,1289.39415116
2022-01-29 00:15:00,2570.6,2576.39,2573.62,2576.39,570.92079418
2022-01-29 00:20:00,2575.29,2588.8,2576.39,2581.96,908.02777381
2022-01-29 00:25:00,2573.03,2582.09,2581.75,2573.03,592.27114398
2022-01-29 00:30:00,2557.94,2574.25,2573.04,2559.94,1028.6933044
2022-01-29 00:35:00,2558.18,2564.78,2560.03,2561.88,959.48190004
2022-01-29 00:40:00,2559.54,2565.39,2561.66,2563.04,364.00974365
2022-01-29 00:45:00,2554.56,2563.02,2563.02,2557.32,480.38803839
2022-01-29 00:50:00,2556.0,2567.98,2557.36,2561.82,635.60807521
2022-01-29 00:55:00,2559.92,2566.45,2561.89,2562.72,360.0829952
2022-01-29 01:00:00,2556.1,2564.51,2562.69,2560.87,258.56820139
2022-01-29 01:05:00,2555.52,2561.35,2560.88,2559.99,457.31626038
2022-01-29 01:10:00,2557.28,2571.7,2560.33,2564.84,670.10051738
2022-01-29 01:15:00,2563.7,2570.23,2565.18,2565.73,604.14001331
2022-01-29 01:20:00,2550.24,2566.78,2565.46,2550.79,543.56554345
2022-01-29 01:25:00,2535.76,2551.23,2550.95,2539.01,778.65692933
2022-01-29 01:30:00,2537.41,2542.3,2538.41,2540.09,575.8334392
2022-01-29 01:35:00,2540.1,2544.4,2540.12,2542.39,574.17549094
2022-01-29 01:40:00,2530.83,2544.7,2542.39,2531.69,737.00792336
2022-01-29 01:45:00,2531.29,2536.69,2531.54,2532.12,388.81706458
2022-01-29 01:50:00,2531.95,2536.52,2531.99,2533.76,398.48011857
2022-01-29 01:55:00,2533.05,2536.94,2533.88,2533.78,324.93234046
2022-01-29 02:00:00,2531.61,2537.47,2533.88,2536.94,332.98090107
2022-01-29 02:05:00,2535.51,2541.36,2536.95,2540.42,279.7926839
2022-01-29 02:10:00,2537.34,2542.65,2540.31,2542.63,324.98915892
2022-01-29 02:15:00,2537.76,2542.49,2542.34,2541.59,239.18147173
2022-01-29 02:20:00,2539.51,2544.44,2541.76,2539.63,397.55795991
2022-01-29 02:25:00,2532.7,2542.06,2539.62,2534.63,342.42509697
2022-01-29 02:30:00,2527.26,2537.13,2534.63,2527.28,286.26681629
2022-01-29 02:35:00,2525.15,2530.59,2527.2,2526.64,377.500647
2022-01-29 02:40:00,2525.21,2530.79,2526.64,2526.47,357.23538229
2022-01-29 02:45:00,2525.09,2528.35,2526.46,2526.0,242.98483119
2022-01-29 02:50:00,2521.72,2529.29,2525.97,2528.49,407.8314669
2022-01-29 02:55:00,2525.49,2530.39,2528.42,2529.88,364.65361608
2022-01-29 03:00:00,2528.46,2532.56,2529.83,2530.06,403.14858589
2022-01-29 03:05:00,2527.26,2531.05,2530.11,2530.13,210.72493163
2022-01-29 03:10:00,2529.66,2537.71,2530.13,2537.09,357.11654307
2022-01-29 03:15:00,2530.79,2539.25,2537.08,2534.66,582.95322703
2022-01-29 03:20:00,2534.09,2537.03,2535.17,2535.78,282.64905719
2022-01-29 03:25:00,2535.16,2537.28,2535.59,2537.06,157.21541129
2022-01-29 03:30:00,2537.06,2541.76,2537.06,2540.8,239.21015514
2022-01-29 03:35:00,2531.62,2540.68,2540.67,2531.78,359.32256641
2022-01-29 03:40:00,2530.12,2535.97,2531.61,2534.79,327.32837414
2022-01-29 03:45:00,2533.25,2540.95,2534.66,2539.11,178.84695471
2022-01-29 03:50:00,2536.33,2540.41,2539.19,2538.7,252.23426668
2022-01-29 03:55:00,2538.46,2546.99,2538.7,2543.42,358.19869612
2022-01-29 04:00:00,2541.55,2545.95,2543.42,2543.84,236.47170392
2022-01-29 04:05:00,2543.84,2550.91,2543.84,2550.7,381.97289324
2022-01-29 04:10:00,2548.07,2556.56,2550.9,2552.7,738.14675402
2022-01-29 04:15:00,2548.56,2554.3,2552.72,2552.3,280.98177974
2022-01-29 04:20:00,2548.66,2552.35,2551.7,2549.92,361.12269646
2022-01-29 04:25:00,2546.98,2550.62,2549.91,2547.2,200.04111468
2022-01-29 04:30:00,2540.14,2548.99,2547.35,2542.75,204.93956582
2022-01-29 04:35:00,2539.25,2542.95,2542.64,2541.75,304.32080005
2022-01-29 04:40:00,2541.28,2550.47,2541.49,2547.13,458.99394308
2022-01-29 04:45:00,2543.64,2551.81,2547.13,2545.32,305.05018766
2022-01-29 04:50:00,2539.9,2546.58,2545.31,2541.26,302.39498362
2022-01-29 04:55:00,2538.79,2543.0,2541.19,2540.79,181.16514309
2022-01-29 05:00:00,2539.39,2543.24,2540.79,2540.01,170.15851758
2022-01-29 05:05:00,2535.2,2541.47,2539.93,2540.36,198.15616676
2022-01-29 05:10:00,2537.83,2542.06,2540.33,2537.83,153.041057
2022-01-29 05:15:00,2529.68,2538.69,2538.16,2531.19,215.23012157
2022-01-29 05:20:00,2530.49,2536.35,2531.23,2531.81,237.175334
2022-01-29 05:25:00,2531.19,2536.53,2531.8,2534.96,148.45279608
2022-01-29 05:30:00,2534.19,2538.14,2534.95,2534.97,160.99628749
2022-01-29 05:35:00,2531.48,2536.66,2534.98,2532.24,205.0707021
2022-01-29 05:40:00,2524.8,2533.18,2532.33,2526.26,416.63793365
2022-01-29 05:45:00,2524.86,2529.52,2525.94,2528.75,245.15460468
2022-01-29 05:50:00,2528.12,2534.04,2528.69,2533.9,162.22941289
2022-01-29 05:55:00,2531.11,2536.66,2533.91,2535.36,256.50850809
2022-01-29 06:00:00,2532.93,2536.4,2535.23,2534.6,140.10450843
2022-01-29 06:05:00,2530.46,2534.96,2534.92,2534.23,199.87008437
2022-01-29 06:10:00,2533.86,2541.29,2534.23,2539.17,170.75309829
2022-01-29 06:15:00,2537.71,2541.09,2539.25,2539.53,365.48122273
2022-01-29 06:20:00,2538.84,2544.57,2539.65,2543.1,160.53757452
2022-01-29 06:25:00,2539.02,2549.59,2543.18,2547.62,349.69012803
2022-01-29 06:30:00,2545.85,2552.48,2547.83,2549.88,222.07777882
2022-01-29 06:35:00,2536.06,2550.47,2549.88,2538.67,308.04038232
2022-01-29 06:40:00,2536.81,2540.77,2538.7,2538.94,112.14782655
2022-01-29 06:45:00,2532.13,2539.85,2538.68,2536.54,161.33079855
2022-01-29 06:50:00,2535.91,2544.45,2536.55,2542.99,128.97186473
2022-01-29 06:55:00,2540.58,2546.24,2542.47,2544.64,131.34078047
2022-01-29 07:00:00,2542.96,2547.17,2544.63,2545.01,129.03489957
2022-01-29 07:05:00,2543.26,2548.22,2545.01,2544.51,137.96298398
2022-01-29 07:10:00,2543.98,2547.66,2543.98,2545.78,196.04682375
2022-01-29 07:15:00,2539.3,2547.4,2546.29,2541.12,219.4198978
2022-01-29 07:20:00,2540.07,2546.12,2541.12,2545.34,165.3962555
2022-01-29 07:25:00,2544.13,2555.85,2545.46,2555.85,196.85516311
2022-01-29 07:30:00,2552.77,2560.88,2555.7,2554.74,432.82780063
2022-01-29 07:35:00,2551.2,2555.73,2554.78,2552.1,217.05408936
