,timestamp,tick,secondsPerLiquidity,initialized
1154,1625105651,-389907178677,52948104833640582699677,True
1155,1625105638,-389906175740,52948103584924435088674,True
1156,1625105617,-389904555128,52948101420585198819073,True
1157,1625105558,-389900001095,52948095339822582633051,True
1158,1625105543,-389898843245,52948093793865985297622,True
1159,1625105417,-389889115919,52948080807830567680014,True
1160,1625105417,-389889115919,52948080807830567680014,True
1161,1625105410,-389888575491,52948080086384155590147,True
1162,1625105342,-389883325347,52948073078047581002867,True
1163,1625105263,-389877225441,52948064936009501702939,True
1164,1625105212,-389873286762,52948059675405419033863,True
1165,1625104525,-389820229752,52947988811973952491596,True
1166,1625102420,-389657660602,52947771755612825356966,True
1167,1625102419,-389657583379,52947771652498164488969,True
1168,1625102320,-389649938896,52947761452588425092138,True
1169,1625100394,-389501303698,52947563017980767735600,True
1170,1625098816,-389379524704,52947400428869166958812,True
1171,1625098584,-389361620104,52947376524766574195685,True
1172,1625098579,-389361234189,52947376009591949351653,True
1173,1625098570,-389360539479,52947375082277624632394,True
1174,1625098384,-389346180651,52947355917781580434370,True
1175,1625098367,-389344867928,52947354166187855964659,True
1176,1625098358,-389344172921,52947353238106022724233,True
1177,1625098324,-389341547237,52947349732019097149287,True
1178,1625098251,-389335909666,52947342204244227532492,True
1179,1625098244,-389335369049,52947341482402801678827,True
1180,1625098207,-389332511391,52947337666955265023739,True
1181,1625098183,-389330657559,52947335192070376382601,True
1182,1625098163,-389329112619,52947333129666302514986,True
1183,1625098090,-389323473369,52947325601891432898191,True
1184,1625098011,-389317370145,52947317455395341121111,True
1185,1625097940,-389311884472,52947310133860878891077,True
1186,1625097885,-389307634622,52947304462249675755135,True
1187,1625096818,-389225174728,52947200321166505494355,True
1188,1625096774,-389221774452,52947195783877542985602,True
1189,1625096702,-389216211084,52947188359222877062187,True
1190,1625096689,-389215206665,52947187018660229048238,True
1191,1625096367,-389190328623,52947153813954639779632,True
1192,1625096334,-389187779043,52947150410987917898067,True
1193,1625096305,-389185538532,52947147420502010790025,True
1194,1625096283,-389183838922,52947145151857529535649,True
1195,1625096042,-389165224082,52947120299888439430885,True
1196,1625095476,-389121507374,52947061933853148977371,True
1197,1625094689,-389060721068,52946980785635755227653,True
1198,1625094677,-389059794296,52946979548305883912537,True
1199,1625094144,-389018632838,52946924590237432999450,True
